output	ASV	DFP.024	DFP.025	DFP.026	DFP.027	DFP.028	DFP.029	DFP.030	DFP.031	DFP.032	DFP.000	DFP.001	DFP.002	DFP.003	DFP.004	DFP.005	DFP.006	DFP.007	DFP.008	DFP.009	DFP.010	DFP.011	DFP.012	DFP.013	DFP.014	DFP.015	DFP.016	DFP.017	DFP.018	DFP.019	DFP.020	DFP.021	DFP.022	DFP.023
1151	Root (63.9%); Eukaryota (63.9%); Amorphea (63.9%); Obazoa (63.9%); Opisthokonta (63.9%); Holozoa (63.9%); Choanozoa (63.9%); Metazoa (63.9%); Animalia (63.9%); BCP clade (63.9%); Bilateria (63.9%); Protostomia (63.9%); Ecdysozoa (63.9%); Arthropoda (63.9%); unclassified_Arthropoda (63.9%)	ASV631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	11	0	0	0
1152	Root (97.8%); Eukaryota (97.8%); Amorphea (97.8%); Obazoa (97.8%); Opisthokonta (97.8%); Nucletmycea (97.8%); Fungi (97.8%); Dikarya (97.8%); Basidiomycota (97.8%); Ustilaginomycotina (93.9%); Exobasidiomycetes (93.1%); Exobasidiales (88%); Exobasidiaceae (77.9%); Exobasidium (77.9%)	ASV633	0	0	0	0	0	0	0	0	0	0	11	18	11	16	10	19	0	13	0	22	10	0	0	29	0	0	0	7	0	0	0	0	36
1153	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (99.3%); Pezizomycotina (99.3%); Pezizomycetes (67.7%); Pezizales (67.7%); unclassified_Pezizales (67.7%)	ASV634	0	0	0	0	0	0	0	0	0	0	0	36	34	0	42	0	44	29	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1154	Root (58.5%); unclassified_Root (58.5%)	ASV635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	13	0	0	0
1155	Root (98.4%); Eukaryota (98.4%); Amorphea (98.4%); Obazoa (98.4%); Opisthokonta (98.4%); Nucletmycea (98.4%); Fungi (98.4%); Dikarya (98.4%); Ascomycota (98.4%); Pezizomycotina (98.4%); Dothideomycetes (64%); unclassified_Dothideomycetes (64%)	ASV636	22	17	0	0	0	15	0	22	0	0	0	0	0	0	0	0	0	15	0	0	19	0	0	0	0	0	32	0	31	16	11	0	0
1156	Root (41.5%); unclassified_Root (41.5%)	ASV637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	105	0
1157	Root (69.4%); Eukaryota (69.4%); Amorphea (63.7%); Obazoa (62.5%); Opisthokonta (62.5%); unclassified_Opisthokonta (62.5%)	ASV638	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1158	Root (73.4%); Eukaryota (73.4%); Archaeplastida (70.1%); Chloroplastida (70.1%); unclassified_Chloroplastida (70.1%)	ASV639	25	110	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1159	Root (100%); Eukaryota (100%); Archaeplastida (100%); Chloroplastida (100%); Charophyta (100%); Klebsormidiophyceae (84.5%)	ASV64	23	119	5	9	13	0	275	23	25	4	0	0	0	136	0	0	225	0	0	1055	2542	0	0	66	24	102	34	11	8033	37	0	0	0
1160	Root (42.6%); unclassified_Root (42.6%)	ASV640	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1161	Root (86.8%); Eukaryota (86.8%); Amorphea (86.8%); Obazoa (86.8%); Opisthokonta (86.8%); Nucletmycea (85.2%); Fungi (84.3%); Chytridiomycota (70.9%); Incertae Sedis_2 (70.9%); Chytridiomycetes (70.9%); unclassified_Chytridiomycetes (70.9%)	ASV641	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	0	0	0	0
1162	Root (82.2%); Eukaryota (82.2%); Archaeplastida (79.1%); Chloroplastida (79.1%); Chlorophyta (63.8%); unclassified_Chlorophyta (63.8%)	ASV642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0
1163	Root (61.1%); Eukaryota (61.1%); unclassified_Eukaryota (61.1%)	ASV643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	61	0	0	0	0	0	0
1164	Root (72.6%); Eukaryota (72.6%); Amorphea (72.6%); Obazoa (72.6%); Opisthokonta (72.6%); Nucletmycea (71.6%); Fungi (71.6%); Zoopagomycota (71.6%); Entomophthoromycotina (71.6%); Entomophthoromycetes (71.6%); Entomophthorales (71.6%); Entomophthoraceae (70.6%); Zoophthora (62.3%)	ASV644	40	25	0	28	38	25	8	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1165	Root (81.6%); Eukaryota (81.6%); Archaeplastida (80.9%); Chloroplastida (80.9%); Chlorophyta (80.2%); Trebouxiophyceae (60.1%)	ASV645	68	71	0	0	0	0	13	31	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1166	Root (88.2%); Eukaryota (88.2%); Amorphea (88.2%); Obazoa (88.2%); Opisthokonta (88.2%); Nucletmycea (88.2%); Fungi (88.2%); Dikarya (88.2%); Ascomycota (86.9%); Pezizomycotina (86.1%); Dothideomycetes (84.7%); Pleosporales (84.7%); Cucurbitariaceae (65.4%); Pyrenochaeta (65.4%)	ASV646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1167	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Basidiomycota (100%); Agaricomycotina (98%); Tremellomycetes (95.8%); Tremellales (92.1%); Bulleribasidiaceae (77%); Hannaella (71%)	ASV647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1168	Root (84.8%); Eukaryota (84.8%); SAR (84.8%); Alveolata (84.8%); Ciliophora (84.8%); Intramacronucleata (84.8%); Spirotrichea (84.8%); Hypotrichia (80.6%); unclassified_Hypotrichia (80.6%)	ASV648	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1169	Root (94.4%); Eukaryota (94.4%); Amorphea (94.4%); Obazoa (94.4%); Opisthokonta (94.4%); Nucletmycea (94.4%); Fungi (94.4%); Dikarya (94.4%); Ascomycota (93.6%); Pezizomycotina (91.3%); Dothideomycetes (85.4%); unclassified_Dothideomycetes (85.4%)	ASV649	0	0	0	0	0	0	0	0	0	0	14	40	29	41	0	8	27	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1170	Root (86.4%); Eukaryota (86.4%); SAR (86.4%); Alveolata (86.4%); Apicomplexa (86.4%); Conoidasida (86.4%); Gregarinasina (86.4%); Eugregarinorida (86.4%); Paraschneideria (77.3%)	ASV65	111	75	9	0	16	0	8	27	0	0	123	0	84	136	129	0	0	49	0	2444	26	0	1564	0	12	35	692	6386	136	55	0	206	684
1171	Root (80.2%); Eukaryota (80.2%); Archaeplastida (80.2%); Chloroplastida (80.2%); Chlorophyta (75.2%); unclassified_Chlorophyta (75.2%)	ASV650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	74	0	0	0	0	0	0	0	61	0	0	0	0	0	0	11	14
1172	Root (79.5%); Eukaryota (79.5%); SAR (79%); Stramenopiles (79%); Peronosporomycetes (79%); unclassified_Peronosporomycetes (79%)	ASV651	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1173	Root (95%); Eukaryota (95%); Amorphea (95%); Obazoa (95%); Opisthokonta (95%); Nucletmycea (95%); Fungi (95%); Dikarya (95%); Ascomycota (95%); Pezizomycotina (95%); Dothideomycetes (90.2%); Pleosporales (90.2%); unclassified_Pleosporales (90.2%)	ASV652	0	0	0	0	0	0	0	0	0	0	0	0	0	36	16	62	30	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1174	Root (88.6%); Eukaryota (88.6%); SAR (88.6%); Stramenopiles (88.6%); Ochrophyta (88.6%); Xanthophyceae (86.3%); Tribonematales (78.8%); unclassified_Tribonematales (78.8%)	ASV653	0	67	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
1175	Root (87.4%); Eukaryota (87.4%); SAR (87.4%); Rhizaria (87.4%); Cercozoa (87.4%); Thecofilosea (86.7%); Cryomonadida (84.8%); Rhizaspididae (81%); Rhogostoma (81%)	ASV654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	141	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
1176	Root (87.6%); Eukaryota (87.6%); SAR (87.6%); Stramenopiles (87.6%); Ochrophyta (87.6%); Xanthophyceae (86.9%); Tribonematales (70.7%); unclassified_Tribonematales (70.7%)	ASV655	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1177	Root (97.7%); Eukaryota (97.7%); Amorphea (97.7%); Obazoa (97.7%); Opisthokonta (97.7%); Nucletmycea (97.7%); Fungi (97.7%); Dikarya (97.7%); Basidiomycota (97.7%); Agaricomycotina (97.7%); Tremellomycetes (93.4%); Tremellales (89%); Bulleribasidiaceae (69.6%); unclassified_Bulleribasidiaceae (69.6%)	ASV656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	50	0	0	0	0	0	0	0	0	0	0	0	0	0	84
1178	Root (94.4%); Eukaryota (94.4%); Amorphea (94.4%); Obazoa (94.4%); Opisthokonta (94.4%); Nucletmycea (94.4%); Fungi (94.4%); Dikarya (94.4%); Ascomycota (94.4%); Pezizomycotina (94.4%); Dothideomycetes (89.4%); Pleosporales (87.7%); unclassified_Pleosporales (87.7%)	ASV657	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	60	11	0	0	12	0	0	0	0	0	0	0	0	30	29	0	0	0
1179	Root (99.2%); Eukaryota (99.2%); Amorphea (99.2%); Obazoa (99.2%); Opisthokonta (99.2%); Nucletmycea (99.2%); Fungi (99.2%); Dikarya (99.2%); Basidiomycota (99.2%); Agaricomycotina (99.2%); Tremellomycetes (95.7%); Tremellales (88.5%); unclassified_Tremellales (88.5%)	ASV658	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	33	39	11	20	0	0	0	0	0	0	37	0	0	0	0	0
1180	Root (97%); Eukaryota (97%); Amorphea (97%); Obazoa (97%); Opisthokonta (97%); Holozoa (97%); Choanozoa (97%); Metazoa (97%); Animalia (97%); BCP clade (97%); Bilateria (97%); Protostomia (97%); Lophotrochozoa (97%); Rotifera (95.9%); Monogononta (95.9%); Ploimida (78.4%)	ASV659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0
1181	Root (79.8%); Eukaryota (79.8%); Amorphea (78.6%); Obazoa (78.6%); Opisthokonta (78.6%); Nucletmycea (77%); Fungi (77%); unclassified_Fungi (77%)	ASV66	0	0	0	0	0	0	8	0	0	0	0	0	0	10	169	0	64	543	0	1211	381	0	154	0	113	7763	733	0	1169	72	0	19	0
1182	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Hypocreales (95.6%); Cordycipitaceae (78.4%); unclassified_Cordycipitaceae (78.4%)	ASV660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179
1183	Root (98.5%); Eukaryota (98.5%); Amorphea (98.5%); Obazoa (98.5%); Opisthokonta (98.5%); Nucletmycea (98.5%); Fungi (98.5%); Dikarya (98.5%); Ascomycota (98.5%); Pezizomycotina (98.5%); Sordariomycetes (96.2%); Xylariales (94.3%); unclassified_Xylariales (94.3%)	ASV661	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	19	0	63	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1184	Root (97%); Eukaryota (97%); Amorphea (97%); Obazoa (97%); Opisthokonta (97%); Holozoa (97%); Choanozoa (97%); Metazoa (97%); Animalia (97%); BCP clade (97%); Bilateria (97%); Protostomia (97%); Ecdysozoa (97%); Arthropoda (97%); Hexapoda (83.7%); Insecta (83.7%); Pterygota (83.7%); Neoptera (83.7%); Hymenoptera (81.7%)	ASV662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1185	Root (89.2%); Eukaryota (89.2%); Amorphea (88.5%); Obazoa (88.5%); Opisthokonta (88.5%); Nucletmycea (88.5%); Fungi (88.5%); Dikarya (88.5%); Basidiomycota (87.6%); Agaricomycotina (79.1%); Tremellomycetes (70.4%); unclassified_Tremellomycetes (70.4%)	ASV663	0	0	0	0	0	24	0	0	0	0	4	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	81
1186	Root (44.1%); unclassified_Root (44.1%)	ASV664	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1187	Root (93.3%); Eukaryota (93.3%); Archaeplastida (92.6%); Chloroplastida (92.6%); Charophyta (92.6%); Phragmoplastophyta (92.6%); Streptophyta (92.6%); Embryophyta (92.6%); Tracheophyta (92.6%); Spermatophyta (92.6%); Magnoliophyta (92.6%)	ASV665	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	11	0	148	0	0	0	0	0	0	0
1188	Root (95.9%); Eukaryota (95.9%); Amorphea (95.9%); Obazoa (95.9%); Opisthokonta (95.9%); Nucletmycea (95.9%); Fungi (95.9%); Dikarya (95.9%); Ascomycota (95.9%); Pezizomycotina (95.9%); Eurotiomycetes (80.4%); Chaetothyriales (77%); Herpotrichiellaceae (69.4%); unclassified_Herpotrichiellaceae (69.4%)	ASV666	0	0	0	0	0	0	0	0	0	0	0	0	0	54	30	0	23	56	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1189	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Basidiomycota (100%); Agaricomycotina (100%); Agaricomycetes (98.4%); Agaricales (83.6%); unclassified_Agaricales (83.6%)	ASV667	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	16	0	0	105	0	0	0	0	0	0	0	0	0	0	0	23	0	0
1190	Root (56.9%); unclassified_Root (56.9%)	ASV668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0
1191	Root (83.2%); Eukaryota (83.2%); SAR (83.2%); Rhizaria (83.2%); Cercozoa (83.2%); Thecofilosea (82.5%); Cryomonadida (82.5%); Rhizaspididae (81.1%); Rhogostoma (81.1%)	ASV669	27	20	0	20	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1192	Root (96.5%); Eukaryota (96.5%); Amorphea (96.5%); Obazoa (96.5%); Opisthokonta (96.5%); Nucletmycea (96.5%); Fungi (96.5%); Dikarya (89.7%); Ascomycota (89.7%); Pezizomycotina (89.7%); Dothideomycetes (88.9%); Pleosporales (88.9%); Pleosporaceae (71.4%); unclassified_Pleosporaceae (71.4%)	ASV67	447	76	58	461	415	1511	190	138	415	0	84	448	717	240	433	474	175	747	343	557	379	54	0	155	20	122	733	1127	341	609	228	68	67
1193	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Glomerellales (100%); Glomerellaceae (100%); Colletotrichum (100%)	ASV670	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1194	Root (91.9%); Eukaryota (91.9%); Archaeplastida (88.1%); Chloroplastida (88.1%); Charophyta (87.5%); Phragmoplastophyta (86.9%); Streptophyta (86.2%); Embryophyta (86.2%); Tracheophyta (86.2%); Spermatophyta (86.2%); Magnoliophyta (86.2%)	ASV671	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1195	Root (99.8%); Eukaryota (99.8%); Amorphea (99.8%); Obazoa (99.8%); Opisthokonta (99.8%); Nucletmycea (99.8%); Fungi (99.8%); Dikarya (99.8%); Basidiomycota (99.8%); Agaricomycotina (99.8%); Agaricomycetes (97.1%); unclassified_Agaricomycetes (97.1%)	ASV672	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	30	0	51	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1196	Root (80.8%); Eukaryota (80.8%); SAR (80.8%); Stramenopiles (80.8%); Peronosporomycetes (79.7%); unclassified_Peronosporomycetes (79.7%)	ASV673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1197	Root (90.7%); Eukaryota (90.7%); Amorphea (90.7%); Obazoa (90.7%); Opisthokonta (90.7%); Holozoa (90.7%); Choanozoa (90.7%); Metazoa (90.7%); Animalia (90.7%); BCP clade (90.7%); Bilateria (90.7%); Protostomia (90.7%); Ecdysozoa (90.1%); Arthropoda (90.1%); Hexapoda (89.4%); Insecta (89.4%); Pterygota (89.4%); Neoptera (89.4%); Coleoptera (79.3%)	ASV674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	96	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1198	Root (96.8%); Eukaryota (96.8%); Amorphea (96.8%); Obazoa (96.8%); Opisthokonta (96.8%); Nucletmycea (96.8%); Fungi (96.8%); Dikarya (93%); Ascomycota (93%); Pezizomycotina (92.2%); Dothideomycetes (90.7%); Pleosporales (90.7%); Pleosporaceae (69%); unclassified_Pleosporaceae (69%)	ASV675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0
1199	Root (76.6%); Eukaryota (76.6%); Amorphea (76.6%); Obazoa (76.6%); Opisthokonta (76.6%); Holozoa (76.6%); Choanozoa (76.6%); Metazoa (76.6%); Animalia (76.6%); BCP clade (76.6%); Bilateria (76.6%); Protostomia (76.6%); Ecdysozoa (76.6%); Nematozoa (76.6%); Nematoda (76.6%); Chromadorea (76.6%); Rhabditida (76.6%)	ASV676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	107	0	0	0	0	0	0	0
1200	Root (42.6%); unclassified_Root (42.6%)	ASV677	0	0	0	0	0	0	0	0	0	0	13	120	0	0	0	0	0	0	0	4	0	0	0	0	0	0	21	0	0	9	0	0	0
1201	Root (88.8%); Eukaryota (88.8%); Amorphea (88.8%); Obazoa (88.8%); Opisthokonta (88.8%); Nucletmycea (88.8%); Fungi (88.8%); Dikarya (88.8%); Ascomycota (88.8%); Pezizomycotina (88.8%); Lecanoromycetes (68.8%); Lecanorales (65.6%); unclassified_Lecanorales (65.6%)	ASV678	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	31	21	0	0	9	0	17	20	55	0	0	0	0	0
1202	Root (85.2%); Eukaryota (85.2%); Amorphea (85.2%); Obazoa (85.2%); Opisthokonta (85.2%); Holozoa (85.2%); Choanozoa (85.2%); Metazoa (85.2%); Animalia (85.2%); BCP clade (85.2%); Bilateria (85.2%); Protostomia (85.2%); Ecdysozoa (84.7%); Arthropoda (84.7%); Hexapoda (84.7%); Insecta (84.7%); Pterygota (84.7%); Neoptera (84.7%); Diptera (84.7%)	ASV679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1203	Root (69.6%); Eukaryota (69.6%); unclassified_Eukaryota (69.6%)	ASV68	38	990	16	0	0	0	0	8	7	28	0	0	0	378	1450	323	1467	0	0	0	0	38	3632	0	0	0	0	0	2821	145	390	0	0
1204	Root (76.8%); Eukaryota (76.8%); Amorphea (76.8%); Obazoa (76.8%); Opisthokonta (76.8%); Holozoa (76.8%); Choanozoa (76.8%); Metazoa (76.8%); Animalia (76.8%); BCP clade (76.8%); Bilateria (76.8%); Protostomia (76.8%); Ecdysozoa (76.8%); Nematozoa (76.8%); Nematoda (76.8%); Chromadorea (76.8%); Rhabditida (76.8%)	ASV680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	88	47	0	0	0	0	0	0	0
1205	Root (62.3%); Eukaryota (62.3%); SAR (61%); Stramenopiles (60.5%); unclassified_Stramenopiles (60.5%)	ASV682	0	0	0	4	0	0	0	0	4	0	0	0	3	0	21	76	2	29	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1206	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Mucoromycota (100%); Mucoromycotina (100%); Incertae Sedis_5 (100%); Mucorales (100%); Mucoraceae (91.4%); unclassified_Mucoraceae (91.4%)	ASV683	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
1207	Root (98.7%); Eukaryota (98.7%); Amorphea (98.7%); Obazoa (98.7%); Opisthokonta (98.7%); Nucletmycea (98.7%); Fungi (98.7%); Dikarya (98.7%); Ascomycota (98.7%); Pezizomycotina (98.7%); Sordariomycetes (98.7%); Xylariales (96%); unclassified_Xylariales (96%)	ASV684	0	0	0	0	0	0	0	0	0	0	32	11	21	51	0	15	14	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1208	Root (76.3%); Eukaryota (76.3%); Amorphea (73.8%); Obazoa (72.4%); Opisthokonta (72.4%); unclassified_Opisthokonta (72.4%)	ASV685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	25
1209	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Eurotiomycetes (91%); Eurotiales (83.8%); Aspergillaceae (61.5%); unclassified_Aspergillaceae (61.5%)	ASV686	0	0	0	0	0	0	0	0	0	0	37	12	0	28	0	25	47	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
1210	Root (89.5%); Eukaryota (89.5%); Amorphea (89.5%); Obazoa (89.5%); Opisthokonta (89.5%); Nucletmycea (89.5%); Fungi (89.5%); Dikarya (88.8%); Ascomycota (88.8%); Pezizomycotina (88%); Dothideomycetes (80%); Pleosporales (76.5%); unclassified_Pleosporales (76.5%)	ASV687	0	0	0	0	19	0	0	0	0	0	0	0	0	0	109	0	0	25	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
1211	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (99.3%); Dothideomycetes (87.7%); Capnodiales (81.6%); Dissoconiaceae (64.5%); unclassified_Dissoconiaceae (64.5%)	ASV688	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	52	68	0	0
1212	Root (84%); Eukaryota (84%); Archaeplastida (77.9%); Chloroplastida (77.9%); Charophyta (77.9%); Phragmoplastophyta (77.9%); Streptophyta (77.9%); Embryophyta (77.9%); Tracheophyta (76.7%); Spermatophyta (76.7%); Magnoliophyta (73.5%)	ASV689	0	0	0	0	0	6	0	0	0	0	0	0	0	13	0	0	30	48	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0
1213	Root (66.8%); Eukaryota (66.8%); Amorphea (66.8%); Obazoa (66.8%); Opisthokonta (66.8%); Holozoa (66.8%); Choanozoa (66.8%); Metazoa (66.8%); Animalia (66.8%); BCP clade (66.8%); Bilateria (66.3%); Protostomia (66.3%); Ecdysozoa (65.4%); Arthropoda (65.4%); Hexapoda (64.4%); Insecta (64.4%); Pterygota (64.4%); Neoptera (64.4%); Diptera (63.3%)	ASV69	0	0	0	0	0	0	0	0	0	0	0	0	11660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1214	Root (48.6%); unclassified_Root (48.6%)	ASV690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0
1215	Root (89%); Eukaryota (89%); Amorphea (89%); Obazoa (89%); Opisthokonta (89%); Nucletmycea (89%); Fungi (89%); Dikarya (89%); Ascomycota (89%); Pezizomycotina (78.8%); Pezizomycetes (77.9%); Pezizales (77.9%); Pezizaceae (68.3%); unclassified_Pezizaceae (68.3%)	ASV691	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1216	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Hypocreales (100%); Incertae Sedis_12 (99.3%); Acremonium (99.3%)	ASV692	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0
1217	Root (68%); Eukaryota (68%); SAR (68%); Stramenopiles (66.9%); Ochrophyta (65%); unclassified_Ochrophyta (65%)	ASV693	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	47	0	0	0	0	10	0	0	62	0	0	0	0
1218	Root (91.2%); Eukaryota (91.2%); Archaeplastida (85.4%); Chloroplastida (85.4%); Charophyta (85.4%); Phragmoplastophyta (85.4%); Streptophyta (85.4%); Embryophyta (85.4%); Tracheophyta (85.4%); Spermatophyta (85.4%); Magnoliophyta (84.5%)	ASV694	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1219	Root (82.4%); Eukaryota (82.4%); Archaeplastida (82.4%); Chloroplastida (82.4%); Charophyta (81.8%); Phragmoplastophyta (81.8%); Streptophyta (75.8%); Embryophyta (75.8%); Bryophyta (68.7%); unclassified_Bryophyta (68.7%)	ASV695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0
